Date,Date,Actual_Price,SARIMA_Forecast,Actual_Return,SARIMA_Forecast_Return
2024-08-07,2024-08-07,191.75999450683597,179.27602265153303,-0.044258397676563255,
2024-08-08,2024-08-08,198.83999633789065,179.27602265153303,0.036921162045623124,
2024-08-09,2024-08-09,200.0,179.27602265153303,0.005833854775063152,
2024-08-12,2024-08-12,197.4900054931641,179.27602265153303,-0.012549972534179554,
2024-08-13,2024-08-13,207.8300018310547,179.27602265153303,0.052357061371637315,
2024-08-14,2024-08-14,201.3800048828125,179.27602265153303,-0.0310349655555765,
2024-08-15,2024-08-15,214.13999938964844,179.27602265153303,0.06336276788880446,
2024-08-16,2024-08-16,216.1199951171875,179.27602265153303,0.009246267550119258,
2024-08-19,2024-08-19,222.72000122070312,179.27602265153303,0.030538618603692225,
2024-08-20,2024-08-20,221.1000061035156,179.27602265153303,-0.007273684933138069,
2024-08-21,2024-08-21,223.2700042724609,179.27602265153303,0.009814554993405888,
2024-08-22,2024-08-22,210.66000366210935,179.27602265153303,-0.056478704568676985,
2024-08-23,2024-08-23,220.32000732421875,179.27602265153303,0.0458558981020607,
2024-08-26,2024-08-26,213.2100067138672,179.27602265153303,-0.0322712435275504,
2024-08-27,2024-08-27,209.2100067138672,179.27602265153303,-0.018760845523390857,
2024-08-28,2024-08-28,205.75,179.27602265153303,-0.01653843794670573,
2024-08-29,2024-08-29,206.27999877929688,179.27602265153303,0.002575935743848623,
2024-08-30,2024-08-30,214.1100006103516,179.27602265153303,0.03795812428442069,
2024-09-03,2024-09-03,210.6000061035156,179.27602265153303,-0.01639341692041585,
2024-09-04,2024-09-04,219.41000366210935,179.27602265153303,0.04183284569452206,
2024-09-05,2024-09-05,230.1699981689453,179.27602265153303,0.04904058305110981,
2024-09-06,2024-09-06,210.72999572753903,179.27602265153303,-0.08445932396079381,
2024-09-09,2024-09-09,216.2700042724609,179.27602265153303,0.026289605928169646,
2024-09-10,2024-09-10,226.1699981689453,179.27602265153303,0.04577608406578748,
2024-09-11,2024-09-11,228.1300048828125,179.27602265153303,0.008666077418469476,
2024-09-12,2024-09-12,229.80999755859372,179.27602265153303,0.007364189890953776,
2024-09-13,2024-09-13,230.2899932861328,179.27602265153303,0.0020886633855723424,
2024-09-16,2024-09-16,226.77999877929688,179.27602265153303,-0.015241628421408637,
2024-09-17,2024-09-17,227.8699951171875,179.27602265153303,0.004806404196833203,
2024-09-18,2024-09-18,227.1999969482422,179.27602265153303,-0.0029402649901351108,
2024-09-19,2024-09-19,243.9199981689453,179.27602265153303,0.07359155565707187,
2024-09-20,2024-09-20,238.25,179.27602265153303,-0.02324531900421767,
2024-09-23,2024-09-23,250.0,179.27602265153303,0.04931794333683115,
2024-09-24,2024-09-24,254.2700042724609,179.27602265153303,0.017080017089843746,
2024-09-25,2024-09-25,257.0199890136719,179.27602265153303,0.010815214909361659,
2024-09-26,2024-09-26,254.22000122070312,179.27602265153303,-0.01089404681602335,
2024-09-27,2024-09-27,260.4599914550781,179.27602265153303,0.024545630573566513,
2024-09-30,2024-09-30,261.6300048828125,179.27602265153303,0.004492104223754234,
2024-10-01,2024-10-01,258.0199890136719,179.27602265153303,-0.013798172234708361,
2024-10-02,2024-10-02,249.0200042724609,179.27602265153303,-0.03488095932262858,
2024-10-03,2024-10-03,240.66000366210935,179.27602265153303,-0.03357160254966751,
2024-10-04,2024-10-04,250.0800018310547,179.27602265153303,0.03914235030998836,
2024-10-07,2024-10-07,240.8300018310547,179.27602265153303,-0.03698816351676526,
2024-10-08,2024-10-08,244.5,179.27602265153303,0.015238957526229946,
2024-10-09,2024-10-09,241.0500030517578,179.27602265153303,-0.014110416966225725,
2024-10-10,2024-10-10,238.7700042724609,179.27602265153303,-0.009458613360014523,
2024-10-11,2024-10-11,217.8000030517578,179.27602265153303,-0.08782510719719294,
2024-10-14,2024-10-14,219.16000366210935,179.27602265153303,0.006244263504570968,
2024-10-15,2024-10-15,219.57000732421875,179.27602265153303,0.0018707960177877236,
2024-10-16,2024-10-16,221.3300018310547,179.27602265153303,0.008015641700267029,
2024-10-17,2024-10-17,220.88999938964844,179.27602265153303,-0.001987992760882462,
2024-10-18,2024-10-18,220.6999969482422,179.27602265153303,-0.0008601676940163117,
2024-10-21,2024-10-21,218.8500061035156,179.27602265153303,-0.008382378207102748,
2024-10-22,2024-10-22,217.97000122070312,179.27602265153303,-0.004021041161845984,
2024-10-23,2024-10-23,213.6499938964844,179.27602265153303,-0.019819274670942244,
2024-10-24,2024-10-24,260.4800109863281,179.27602265153303,0.21919035070290405,
2024-10-25,2024-10-25,269.19000244140625,179.27602265153303,0.03343823359841336,
2024-10-28,2024-10-28,262.510009765625,179.27602265153303,-0.024815158866218545,
2024-10-29,2024-10-29,259.5199890136719,179.27602265153303,-0.01139012091242797,
2024-10-30,2024-10-30,257.54998779296875,179.27602265153303,-0.007590942139718337,
2024-10-31,2024-10-31,249.8500061035156,179.27602265153303,-0.029897037679701866,
2024-11-01,2024-11-01,248.97999572753903,179.27602265153303,-0.003482130697311736,
2024-11-04,2024-11-04,242.83999633789065,179.27602265153303,-0.024660613282231014,
2024-11-05,2024-11-05,251.44000244140625,179.27602265153303,0.03541429020427689,
2024-11-06,2024-11-06,288.5299987792969,179.27602265153303,0.14751032444224466,
2024-11-07,2024-11-07,296.9100036621094,179.27602265153303,0.02904379065700735,
2024-11-08,2024-11-08,321.2200012207031,179.27602265153303,0.08187665372925301,
2024-11-11,2024-11-11,350.0,179.27602265153303,0.08959591143118995,
2024-11-12,2024-11-12,328.489990234375,179.27602265153303,-0.06145717075892854,
2024-11-13,2024-11-13,330.239990234375,179.27602265153303,0.005327407385385952,
2024-11-14,2024-11-14,311.17999267578125,179.27602265153303,-0.05771559508909463,
2024-11-15,2024-11-15,320.7200012207031,179.27602265153303,0.030657525449785616,
2024-11-18,2024-11-18,338.739990234375,179.27602265153303,0.056186046847983784,
2024-11-19,2024-11-19,346.0,179.27602265153303,0.021432396454288627,
2024-11-20,2024-11-20,342.0299987792969,179.27602265153303,-0.011473991967350106,
2024-11-21,2024-11-21,339.6400146484375,179.27602265153303,-0.006987644766217049,
2024-11-22,2024-11-22,352.5599975585937,179.27602265153303,0.038040225983177356,
2024-11-25,2024-11-25,338.5899963378906,179.27602265153303,-0.03962446482142756,
2024-11-26,2024-11-26,338.2300109863281,179.27602265153303,-0.001063189566898104,
2024-11-27,2024-11-27,332.8900146484375,179.27602265153303,-0.015788061864523528,
2024-11-29,2024-11-29,345.1600036621094,179.27602265153303,0.03685898787510977,
2024-12-02,2024-12-02,357.0899963378906,179.27602265153303,0.034563659025395044,
2024-12-03,2024-12-03,351.4200134277344,179.27602265153303,-0.01587830229999254,
2024-12-04,2024-12-04,357.92999267578125,179.27602265153303,0.018524782309774723,
2024-12-05,2024-12-05,369.489990234375,179.27602265153303,0.03229681165351517,
2024-12-06,2024-12-06,389.2200012207031,179.27602265153303,0.053397958017247005,
2024-12-09,2024-12-09,389.7900085449219,179.27602265153303,0.0014644862094215227,
2024-12-10,2024-12-10,400.989990234375,179.27602265153303,0.02873337295448497,
2024-12-11,2024-12-11,424.7699890136719,179.27602265153303,0.05930322291934931,
2024-12-12,2024-12-12,418.1000061035156,179.27602265153303,-0.015702575706076027,
2024-12-13,2024-12-13,436.2300109863281,179.27602265153303,0.04336284290396253,
2024-12-16,2024-12-16,463.0199890136719,179.27602265153303,0.06141250567967771,
2024-12-17,2024-12-17,479.8599853515625,179.27602265153303,0.036369912179738284,
2024-12-18,2024-12-18,440.1300048828125,179.27602265153303,-0.0827949436951747,
2024-12-19,2024-12-19,436.1700134277344,179.27602265153303,-0.008997322180141931,
2024-12-20,2024-12-20,421.05999755859375,179.27602265153303,-0.034642491239586515,
2024-12-23,2024-12-23,430.6000061035156,179.27602265153303,0.022657123925894362,
2024-12-24,2024-12-24,462.2799987792969,179.27602265153303,0.07357174228224572,
2024-12-26,2024-12-26,454.1300048828125,179.27602265153303,-0.017629994630971146,
2024-12-27,2024-12-27,431.6600036621094,179.27602265153303,-0.04947922616674816,
2024-12-30,2024-12-30,417.4100036621094,179.27602265153303,-0.03301209257078741,
2024-12-31,2024-12-31,403.8399963378906,179.27602265153303,-0.03251001941775111,
2025-01-02,2025-01-02,379.2799987792969,179.27602265153303,-0.06081615932376483,
2025-01-03,2025-01-03,410.4400024414063,179.27602265153303,0.08215567328200035,
2025-01-06,2025-01-06,411.0499877929688,179.27602265153303,0.0014861742226248698,
2025-01-07,2025-01-07,394.3599853515625,179.27602265153303,-0.040603340073111616,
2025-01-08,2025-01-08,394.9400024414063,179.27602265153303,0.0014707807875760093,
2025-01-10,2025-01-10,394.739990234375,179.27602265153303,-0.0005064369418009695,
2025-01-13,2025-01-13,403.30999755859375,179.27602265153303,0.021710512074366584,
2025-01-14,2025-01-14,396.3599853515625,179.27602265153303,-0.017232432245921525,
2025-01-15,2025-01-15,428.2200012207031,179.27602265153303,0.08038151439752794,
2025-01-16,2025-01-16,413.8200073242188,179.27602265153303,-0.03362756026209668,
2025-01-17,2025-01-17,426.5,179.27602265153303,0.030641323404759113,
2025-01-21,2025-01-21,424.0700073242188,179.27602265153303,-0.0056975209279747085,
2025-01-22,2025-01-22,415.1099853515625,179.27602265153303,-0.02112863871036752,
2025-01-23,2025-01-23,412.3800048828125,179.27602265153303,-0.006576523247056931,
2025-01-24,2025-01-24,406.5799865722656,179.27602265153303,-0.014064741844588391,
2025-01-27,2025-01-27,397.1499938964844,179.27602265153303,-0.023193450212053546,
2025-01-28,2025-01-28,398.0899963378906,179.27602265153303,0.0023668700890153715,
2025-01-29,2025-01-29,389.1000061035156,179.27602265153303,-0.02258280870425211,
2025-01-30,2025-01-30,400.2799987792969,179.27602265153303,0.028732954254456988,
2025-01-31,2025-01-31,404.6000061035156,179.27602265153303,0.010792463618949588,
2025-02-03,2025-02-03,383.6799926757813,179.27602265153303,-0.05170542044525328,
2025-02-04,2025-02-04,392.2099914550781,179.27602265153303,0.02223206563315605,
2025-02-05,2025-02-05,378.1700134277344,179.27602265153303,-0.035797094243459227,
2025-02-06,2025-02-06,374.3200073242188,179.27602265153303,-0.010180622383618165,
2025-02-07,2025-02-07,361.6199951171875,179.27602265153303,-0.03392822173149601,
2025-02-10,2025-02-10,350.7300109863281,179.27602265153303,-0.030114441341470455,
2025-02-11,2025-02-11,328.5,179.27602265153303,-0.06338211812502892,
2025-02-12,2025-02-12,336.510009765625,179.27602265153303,0.0243835913717656,
2025-02-13,2025-02-13,355.94000244140625,179.27602265153303,0.05773971683431944,
2025-02-14,2025-02-14,355.8399963378906,179.27602265153303,-0.0002809633725618932,
2025-02-18,2025-02-18,354.1099853515625,179.27602265153303,-0.004861766535893763,
2025-02-19,2025-02-19,360.55999755859375,179.27602265153303,0.018214714280444966,
2025-02-20,2025-02-20,354.3999938964844,179.27602265153303,-0.01708454543992588,
2025-02-21,2025-02-21,337.79998779296875,179.27602265153303,-0.046839747148427646,
2025-02-24,2025-02-24,330.5299987792969,179.27602265153303,-0.021521578674915554,
2025-02-25,2025-02-25,302.79998779296875,179.27602265153303,-0.0838955952220366,
2025-02-26,2025-02-26,290.79998779296875,179.27602265153303,-0.039630120487999076,
2025-02-27,2025-02-27,281.95001220703125,179.27602265153303,-0.030433204805490277,
2025-02-28,2025-02-28,292.9800109863281,179.27602265153303,0.03912040539724382,
2025-03-03,2025-03-03,284.6499938964844,179.27602265153303,-0.02843203214376444,
2025-03-04,2025-03-04,272.0400085449219,179.27602265153303,-0.04429996705409467,
2025-03-05,2025-03-05,279.1000061035156,179.27602265153303,0.025952056083059283,
2025-03-06,2025-03-06,263.45001220703125,179.27602265153303,-0.056073068986891905,
2025-03-07,2025-03-07,262.6700134277344,179.27602265153303,-0.0029607088371812473,
2025-03-10,2025-03-10,222.1499938964844,179.27602265153303,-0.1542620682219511,
2025-03-11,2025-03-11,230.5800018310547,179.27602265153303,0.037947369642955975,
2025-03-12,2025-03-12,248.08999633789065,179.27602265153303,0.07593891216839133,
2025-03-13,2025-03-13,240.67999267578125,179.27602265153303,-0.02986820819658209,
2025-03-14,2025-03-14,249.97999572753903,179.27602265153303,0.038640532386444715,
2025-03-17,2025-03-17,238.00999450683597,179.27602265153303,-0.04788383640805216,
2025-03-18,2025-03-18,225.30999755859372,179.27602265153303,-0.05335909096824709,
2025-03-19,2025-03-19,235.8600006103516,179.27602265153303,0.04682438935722,
2025-03-20,2025-03-20,236.25999450683597,179.27602265153303,0.0016958954271570903,
2025-03-21,2025-03-21,248.7100067138672,179.27602265153303,0.052696235065183616,
2025-03-24,2025-03-24,278.3900146484375,179.27602265153303,0.11933580126800525,
2025-03-25,2025-03-25,288.1400146484375,179.27602265153303,0.03502280788451673,
2025-03-26,2025-03-26,272.0599975585937,179.27602265153303,-0.05580626179068948,
2025-03-27,2025-03-27,273.1300048828125,179.27602265153303,0.003932982922226103,
2025-03-28,2025-03-28,263.54998779296875,179.27602265153303,-0.03507493471452938,
2025-03-31,2025-03-31,259.1600036621094,179.27602265153303,-0.016657121359109794,
2025-04-01,2025-04-01,268.4599914550781,179.27602265153303,0.035885119854736525,
2025-04-02,2025-04-02,282.760009765625,179.27602265153303,0.05326685079977622,
2025-04-03,2025-04-03,267.2799987792969,179.27602265153303,-0.05474611137253549,
2025-04-04,2025-04-04,239.42999267578125,179.27602265153303,-0.10419786826814681,
2025-04-07,2025-04-07,233.2899932861328,179.27602265153303,-0.025644236634809525,
2025-04-08,2025-04-08,221.8600006103516,179.27602265153303,-0.048994783337158454,
2025-04-09,2025-04-09,272.20001220703125,179.27602265153303,0.22689989839624514,
2025-04-10,2025-04-10,252.3999938964844,179.27602265153303,-0.07274069589492616,
2025-04-11,2025-04-11,252.30999755859372,179.27602265153303,-0.0003565623615965352,
2025-04-14,2025-04-14,252.3500061035156,179.27602265153303,0.00015856900364230597,
2025-04-15,2025-04-15,254.1100006103516,179.27602265153303,0.006974418324816822,
2025-04-16,2025-04-16,241.5500030517578,179.27602265153303,-0.049427403598542696,
2025-04-17,2025-04-17,241.3699951171875,179.27602265153303,-0.0007452201709629014,
2025-04-21,2025-04-21,227.5,179.27602265153303,-0.05746362595919796,
2025-04-22,2025-04-22,237.97000122070312,179.27602265153303,0.04602198338770602,
2025-04-23,2025-04-23,250.7400054931641,179.27602265153303,0.05366224400956132,
2025-04-24,2025-04-24,259.510009765625,179.27602265153303,0.0349764859229853,
2025-04-25,2025-04-25,284.95001220703125,179.27602265153303,0.09803091011549903,
2025-04-28,2025-04-28,285.8800048828125,179.27602265153303,0.0032637046356942534,
2025-04-29,2025-04-29,292.0299987792969,179.27602265153303,0.021512501019458785,
2025-04-30,2025-04-30,282.1600036621094,179.27602265153303,-0.03379788089732105,
2025-05-01,2025-05-01,280.5199890136719,179.27602265153303,-0.005812356915055328,
2025-05-02,2025-05-02,287.2099914550781,179.27602265153303,0.023848576584252656,
2025-05-05,2025-05-05,280.260009765625,179.27602265153303,-0.024198258752220814,
2025-05-06,2025-05-06,275.3500061035156,179.27602265153303,-0.017519458684867262,
2025-05-07,2025-05-07,276.2200012207031,179.27602265153303,0.003159597232260225,
2025-05-08,2025-05-08,284.82000732421875,179.27602265153303,0.031134624811778533,
2025-05-09,2025-05-09,298.260009765625,179.27602265153303,0.04718770485146129,
2025-05-12,2025-05-12,318.3800048828125,179.27602265153303,0.06745790403815088,
2025-05-13,2025-05-13,334.07000732421875,179.27602265153303,0.049280740626853614,
2025-05-14,2025-05-14,347.67999267578125,179.27602265153303,0.04073991993646375,
2025-05-15,2025-05-15,342.82000732421875,179.27602265153303,-0.013978329078298546,
2025-05-16,2025-05-16,349.9800109863281,179.27602265153303,0.0208856061756566,
2025-05-19,2025-05-19,342.0899963378906,179.27602265153303,-0.022544186527114873,
2025-05-20,2025-05-20,343.82000732421875,179.27602265153303,0.005057180873010214,
2025-05-21,2025-05-21,334.6199951171875,179.27602265153303,-0.026758222357769146,
2025-05-22,2025-05-22,341.0400085449219,179.27602265153303,0.019185982671137136,
2025-05-23,2025-05-23,339.3399963378906,179.27602265153303,-0.004984788190348977,
2025-05-27,2025-05-27,362.8900146484375,179.27602265153303,0.06939947711644767,
2025-05-28,2025-05-28,356.8999938964844,179.27602265153303,-0.016506435862546853,
2025-05-29,2025-05-29,358.42999267578125,179.27602265153303,0.004286911755287504,
2025-05-30,2025-05-30,346.4599914550781,179.27602265153303,-0.03339564619395741,
2025-06-02,2025-06-02,342.69000244140625,179.27602265153303,-0.01088145559849063,
2025-06-03,2025-06-03,344.2699890136719,179.27602265153303,0.004610541775392996,
2025-06-04,2025-06-04,332.04998779296875,179.27602265153303,-0.03549540073392177,
2025-06-05,2025-06-05,284.70001220703125,179.27602265153303,-0.14259893789082123,
2025-06-06,2025-06-06,295.1400146484375,179.27602265153303,0.036670186138995975,
2025-06-09,2025-06-09,308.5799865722656,179.27602265153303,0.04553761352840424,
2025-06-10,2025-06-10,326.0899963378906,179.27602265153303,0.05674382827003055,
2025-06-11,2025-06-11,326.42999267578125,179.27602265153303,0.0010426457165473302,
2025-06-12,2025-06-12,319.1099853515625,179.27602265153303,-0.022424432461661592,
2025-06-13,2025-06-13,325.3099975585937,179.27602265153303,0.019429076154419578,
2025-06-16,2025-06-16,329.1300048828125,179.27602265153303,0.011742668079331775,
2025-06-17,2025-06-17,316.3500061035156,179.27602265153303,-0.03882963749794621,
2025-06-18,2025-06-18,322.04998779296875,179.27602265153303,0.0180179597897272,
2025-06-20,2025-06-20,322.1600036621094,179.27602265153303,0.0003416111576173275,
2025-06-23,2025-06-23,348.67999267578125,179.27602265153303,0.0823193093872907,
2025-06-24,2025-06-24,340.4700012207031,179.27602265153303,-0.023545920693855638,
2025-06-25,2025-06-25,327.54998779296875,179.27602265153303,-0.037947582404945,
2025-06-26,2025-06-26,325.7799987792969,179.27602265153303,-0.0054037218123500486,
2025-06-27,2025-06-27,323.6300048828125,179.27602265153303,-0.006599526995335614,
2025-06-30,2025-06-30,317.6600036621094,179.27602265153303,-0.018446995428822777,
2025-07-01,2025-07-01,300.7099914550781,179.27602265153303,-0.05335897504131726,
2025-07-02,2025-07-02,315.6499938964844,179.27602265153303,0.04968242780731846,
2025-07-03,2025-07-03,315.3500061035156,179.27602265153303,-0.0009503811144286889,
2025-07-07,2025-07-07,293.94000244140625,179.27602265153303,-0.06789282780315342,
2025-07-08,2025-07-08,297.8099975585937,179.27602265153303,0.013165935514200422,
2025-07-09,2025-07-09,295.8800048828125,179.27602265153303,-0.0064806174796112614,
2025-07-10,2025-07-10,309.8699951171875,179.27602265153303,0.0472826483827995,
2025-07-11,2025-07-11,313.510009765625,179.27602265153303,0.01174690904506881,
2025-07-14,2025-07-14,316.8999938964844,179.27602265153303,0.010813001260769006,
2025-07-15,2025-07-15,310.7799987792969,179.27602265153303,-0.01931207079538977,
2025-07-16,2025-07-16,321.6700134277344,179.27602265153303,0.03504091219258654,
2025-07-17,2025-07-17,319.4100036621094,179.27602265153303,-0.007025863995037018,
2025-07-18,2025-07-18,329.6499938964844,179.27602265153303,0.03205907804067243,
2025-07-21,2025-07-21,328.489990234375,179.27602265153303,-0.0035188948387289143,
2025-07-22,2025-07-22,332.1099853515625,179.27602265153303,0.0110201078413521,
2025-07-23,2025-07-23,332.5599975585937,179.27602265153303,0.0013550095657461902,
2025-07-24,2025-07-24,305.29998779296875,179.27602265153303,-0.08197020076301276,
